OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4014326,,7/31/2014 21:55,7/31/2014 21:55,"67 Old Portland Rd., off Brownfield Road",Eaton,New Hampshire,33,3832,-71.010638,43.916591,BerryKnoll,BerryKnoll.com,,,07/12/2014 to 08/23/2014,,"As long as there enough daylight to see the berries, you may come to pick.",Fresh fruits; Maple products; Nursery stock;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas without tables; ,0,0,1,0,0,1,1,0,0
4022362,7/4/2018 14:53,7/4/2018 15:06,7/4/2018 15:06,41885 130th St.,Pierpont,South Dakota,46,57468,-97.84034,45.500131,"Better Roots Farm, LLC",www.betterrootsfarm.com,https://www.facebook.com/betterrootsfarm/,,03/01/2018 to 11/30/2018,,By appointment;,Bedding plants; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
4001346,,7/26/2014 19:09,7/26/2014 19:09,1804 Burmingham Rd,Forsyth,Missouri,29,65653,-93.077738,36.6569689,Beyond Eden,vintagepoultry.com,https://www.facebook.com/beyondeden,,01/01/2014 to 12/31/2014,,open by appointment call ahead,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4017257,8/23/2014 16:10,4/6/2015 7:53,4/6/2015 7:53,3299 Wrighter Lake Rd,Thompson,Pennsylvania,42,18465,-75.42819,41.851223,Bialecki Farms,,https://www.facebook.com/homesteadinghobnobbery,,06/01/2014 to 10/31/2014,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 7:00 AM - 7:00 PM;Sun: 7:00 AM - 7:00 PM;,Open dawn to dusk,Eggs; Herbs; Fresh fruits; Fresh vegetables; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4004455,,7/28/2014 17:35,7/28/2014 17:35,19562 NE Calkins Lane,Newberg,Oregon,41,97132,-123.05962,45.354299,bide a wee farm,www.bideaweefarm.com,www.facebook.com/bideaweefarm,,01/01/2014 to 12/31/2014,,Open by appointment.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4004454,,7/28/2014 17:03,7/28/2014 17:03,7606 Kinard Rd.,Plant City,Florida,12,33565,-82.232089,28.065417,"Big Bear Farms, Inc.",BIGBEARFARMS.MYSITE.COM,,,04/01/2014 to 06/30/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,ALWAYS CALL AHEAD AS HOURS CHANGE OFTEN.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
4022377,12/28/2018 15:53,12/28/2018 16:10,12/28/2018 16:10,300 Adams street ,Hurst ,Illinois,17,62949,-89.141034,37.842598,Big Muddy Hogs,bigmuddyhogs.com,facebook.com/bigmuddyhogs,,01/01/2018 to 12/31/2018,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Eggs; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0, Other: livestock viewing;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1
4012438,,8/14/2014 8:44,8/14/2014 8:44,329 Old York Road,Flemington,New Jersey,34,8822,-74.80968,40.505757,Bills Figs,wmuzy@comcast.net,,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 2:00 PM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 11:00 AM - 5:00 PM;,Call before coming,Bedding plants;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Tours of manufacturing facilities; ,0,1,0,0,0,1,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4004431,,8/11/2014 20:17,8/11/2014 20:17,6691 Little Mountain Road,Sherrills Ford,North Carolina,37,28673,-81.030019,35.595735,BirdBrain Ostrich Ranch Inc.,www.birdbrainranch.com,,,01/01/2014 to 12/31/2014,,,Crafts and/or woodworking items; Eggs; Poultry products; Non-poultry meat; Soap;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,0,0
4016512,,7/26/2014 20:20,7/26/2014 20:20,21412 - 59th Avenue NE,Arlington,Washington,53,98223,-122.151197,48.190449,Biringer Farm ,www.biringerfarm.com,https://www.facebook.com/Biringerfarm,https://twitter.com@biringerfarm,06/07/2014 to 07/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 4:00 PM;,Hours may change with weather,Baked goods; Fresh fruits; Honey;,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; ,1,1,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
4014051,,3/24/2015 8:47,,1355 Boston Post Road,Guilford,Connecticut,9,6437,-72.694628,41.289406,Bishops Orchards location 1,www.bishopsorchards.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4014303,,7/26/2014 20:26,,358 County Road 204,Dawson,Alabama,1,35963,-85.917537,34.33139,Bixler Farms,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4017708,6/26/2015 11:46,6/26/2015 11:52,6/26/2015 11:52,66435 270th Lane,Nevada,Iowa,19,50201,-93.3779351,41.9650666,Black Cat Acres,www.blackcatacres.com,Black Cat Acres,,,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 12:00 PM;,Call before coming. 515-979-6598,Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tours of manufacturing facilities; ,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017717,7/14/2015 11:02,7/14/2015 11:16,7/14/2015 11:16,14623 Galloway Rd,Caldwell,Idaho,16,83607,-116.68353,43.749677,Black Dog Berry Farm and Market Garden,,,,05/15/2015 to 11/01/2015,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,,Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4013015,,7/26/2014 18:02,7/26/2014 18:02,10844 E Revold Road,Suttons Bay,Michigan,26,49682,-85.637741,44.940501,Black Star Farms,www.blackstarfarms.com,,,05/15/2014 to 11/01/2014,Mon: 10:00 AM - 7:00 PM;Tue: 10:00 AM - 4:00 PM;Wed: 11:00 AM - 7:00 PM;Thu: 10:00 AM - 9:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Coffee and/or tea; Prepared foods; Wine;,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Petting zoo; ",1,1,1,0,0,0,0,0,0,1,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,1,0
4001324,,8/26/2014 10:11,8/26/2014 10:11,911-108th St.,Avoca,Nebraska,31,68307,-96.083143,40.823423,Bloom Where You're Planted Farm and Pumpkin Patch,www.BloomPumpkinPatch.com,https://www.facebook.com/BloomWhereYourePlantedFarm,,09/20/2014 to 11/02/2014,Fri: 1:00 PM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Baked goods; Crafts and/or woodworking items; Fresh vegetables; Prepared foods;,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Petting zoo;  Other: Nature trails, many farm-themed play areas, field trips, campfire parties;",1,1,1,1,1,0,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4001325,,9/16/2014 12:14,9/16/2014 12:14,35105 NW Zion Church rd.,Cornelius,Oregon,41,97113,-123.0387972,45.5724067,Blooming Junction Garden and Farmstore,www.bloomingjunction.com,https://www.facebook.com/bloomingjunction,https://www.twitter.com/BloomingJnction,04/01/2014 to 06/01/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 10:00 AM - 5:00 PM;,,Bedding plants; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; Pet food;,07/01/2014 to 09/30/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,,Bedding plants; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; Pet food;,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4013365,,7/24/2014 9:13,7/24/2014 9:13,21010 Se 416th Street,Enumclaw,Washington,53,98022,-122.060692,47.22839,Blue Dot Farm,www.bluedotfarm.com,,,07/05/2014 to 09/06/2014,,We are usually open all days when there are enough ripe blueberries for picking,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,0,0,0
4000663,,7/28/2014 18:56,7/28/2014 18:56,120 E Fox Hollow Rd,Ashland,Missouri,29,65010,-92.3456505,38.7866936,Blue Fox Farm,http://www.bluefoxfood.com/,https://www.facebook.com/pages/Blue-Fox-Farm/357267831061749,,04/15/2015 to 10/17/2015,Fri: 4:00 AM - 7:00 PM;Sat: 9:00 AM - 12:00 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Mushrooms; Poultry products; Prepared foods; Non-poultry meat; Soap; Wild harvested forest products; Wine;,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,"Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",0,1,1,1,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,0,0
4017339,8/28/2014 13:04,8/28/2014 14:59,8/28/2014 14:59,1990 Hwy 46,New Richmond,Wisconsin,55,54017,-92.3841138,45.1486124,Blue Gentian Farm,,,https://www.twitter.com/bgfarmboy,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;,,Eggs; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017579,1/5/2015 10:47,1/5/2015 10:52,1/5/2015 10:52,141Blue Hills Rd.,Wallingford,Connecticut,9,6492,-72.8668261,41.4486597,Blue Hills Orchard,bluehillsorchard.com,Blue Hills Orchard,,07/31/2015 to 11/22/2015,Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 11:00 AM - 4:00 PM;,,Fresh fruits; Fresh vegetables; Honey; Juices; Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Hay rides; ,0,1,0,0,0,0,0,1,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,0,0,0
4017187,8/14/2014 10:21,8/14/2014 10:33,8/14/2014 10:33,2287 Durham Road,Buckingham,Pennsylvania,42,18912,-75.052641,40.318708,Blue Moon Acres: Certified Organic Farm and Market ,http://bluemoonacres.com/contact-us/,https://www.facebook.com/BlueMoonAcresFarm,https://twitter.com/bmacres,01/01/2014 to 12/31/2014,Tue: 10:00 AM - 4:00 PM;Fri: 10:00 AM - 4:00 PM;,,Eggs; Herbs; Fresh fruits; Fresh vegetables; Mushrooms; Wild harvested forest products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4014245,,8/14/2014 10:19,8/14/2014 10:19,11 Willow Creek Dr.,Pennington,New Jersey,34,8534,-74.7878659,40.347009,Blue Moon Acres: Certified Organic Farm and Market,www.bluemoonacres.com,https://www.facebook.com/BlueMoonAcresFarm,https://twitter.com/bmacres,01/01/2014 to 12/31/2014,Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Eggs; Fish and/or seafood; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Mushrooms; Nuts; Poultry products; Prepared foods; Non-poultry meat; Soap; Tofu; Wild harvested forest products; Wine;,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; ",1,1,1,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4003960,,9/2/2014 11:08,9/2/2014 11:08,9760 Randall Rd,McClellanville,South Carolina,45,29458,-79.5016931,33.0961315,Blue Pearl Farms,bluepearlfarms.com,https://www.facebook.com/bluepearlfarmspage,,05/01/2015 to 08/01/2015,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 12:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 1:00 PM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Honey; Soap;,09/01/2014 to 04/30/2015,Sat: 1:00 PM - 5:00 PM;Sun: 1:00 PM - 5:00 PM;,,Canned or preserved food; Honey; Soap;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes;  Other: Fall harvest festival featuring blue crab and oysters;,1,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4003699,,3/9/2015 12:03,3/9/2015 12:03,5459 Blue Ribbon Rd,Hillsboro,Ohio,39,45133,-83.476781,39.161992,Blue Ribbon Farm,,,,05/25/2015 to 06/14/2015,,Picked and pick-your-own strawberries available Monday-Saturday 8 AM til 8 PM and Sunday 1 PM til 6PM,Fresh fruits; Fresh vegetables; Strawberries;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4013359,,8/26/2014 13:45,8/26/2014 13:45,246 Carlson Lane,River Falls,Wisconsin,55,54022,-92.709957,44.895888,Blue Ridge Growers Orchard Nursery,www.facebook.com/WIFarmFreshAtlas,https://www.facebook.com/WIFarmFreshAtlas,,07/01/2015 to 08/15/2015,,"Days open vary, and according to availability of berries.  See posting on facebook or call for recorded message.",Canned or preserved food; Fresh fruits;,10/31/2014 to 11/23/2014,Fri: 9:00 AM - 7:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 11:00 AM - 5:00 PM;,,Canned or preserved food; Crafts and/or woodworking items; Soap;,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0," Other: Holiday show in cottage barn, representing over 25 artists and functional wares.;",0,0,0,0,0,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
4017641,3/27/2015 14:11,3/27/2015 15:17,3/27/2015 15:17,3669 Coventryville Road,East Nantmeal,Pennsylvania,42,19465,-75.692628,40.16096,Blue Slate Farm,,https://www.facebook.com/blueslatefarm,@blueslatefarm,1/1/2015,,Please schedule appointments to visit,Bedding plants; Eggs; Herbs; Fresh fruits; Fresh vegetables; Poultry products; Wild harvested forest products;,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4004217,,7/30/2014 17:56,7/30/2014 17:56,78 Cemetery Road,Lawrenceburg,Tennessee,47,38464,-87.4014521,35.4021592,Blueberries on the Buffalo Farm,http://www.localharvest.org/blueberries-on-the-buffalo-farm-M11313,,,06/28/2014 to 07/26/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,Normally closed on Wednesdays and Sundays.  Call ahead to verify berry availability before making a trip to the farm.,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pick Your Own/U-Pick operation;  Other: Feed the fish in farm ponds, 1-1/2 miles of mowed walking paths.;",0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,0,0
4014320,,7/27/2014 15:45,,9450 Mendel Road North,Stillwater,Minnesota,27,55082,-92.852251,45.085194,Blueberry Fields Of Stillwater,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4013375,,7/27/2014 9:31,7/27/2014 9:31,W9967 County  Road XX,Bear Creek,Wisconsin,55,54922,-88.690996,44.588404,Blueberry Haven LLC,BLUEBERRYHAVEN.NET,,,07/15/2014 to 08/31/2014,Mon: 7:00 AM - 1:00 PM;Tue: 7:00 AM - 1:00 PM;Wed: 7:00 AM - 1:00 PM;Thu: 7:00 AM - 1:00 PM;Fri: 7:00 AM - 1:00 PM;Sat: 7:00 AM - 1:00 PM;Sun: 7:00 AM - 1:00 PM;,RIPE BERRIES PERMITTING,Canned or preserved food; Fresh fruits;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4014961,,7/27/2014 7:11,,1522 CR 308,Crescent City,Florida,12,32112,-81.571514,29.442212,Blueberry Hill Farm Inc.,,https://www.facebook.com/pages/Blueberry-Hill-Farm/353380774779857,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4013370,,3/23/2015 15:31,3/23/2015 15:31,13240 Blueberry Lane,Otter Lake,Michigan,26,48464,-83.4703358,43.198361,Blueberry Lane Farms,www.blueberrylanefarms.com,Blueberry Lane Farms,,07/10/2015 to 08/31/2015,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,open mid July-Mid September,Baked goods; Canned or preserved food; Coffee and/or tea; Honey; Juices; Maple products; Prepared foods; U-pick and ready pick blueberries;,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"Farm meals (lunches, dinners, etc.); Pick Your Own/U-Pick operation;  Other: Annual Blueberry Festival;",0,0,1,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4017272,8/24/2014 13:00,8/24/2014 13:16,8/24/2014 13:16,3860 NE Hwy 20,Corvallis,Oregon,41,97330,-123.222828,44.599086,Blueberry Meadows,,,,07/01/2015 to 08/31/2015,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 7:00 PM;Thu: 8:00 AM - 7:00 PM;Fri: 8:00 AM - 7:00 PM;Sat: 8:00 AM - 7:00 PM;Sun: 8:00 AM - 7:00 PM;,Call for availability.  Sometimes we are closed for ripening.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,0,0
4004446,,5/1/2015 0:47,5/1/2015 0:47,34625 8 Mile Rd,Grand Rapids,Minnesota,27,55744,-93.591111,47.118392,Blueberry Meadows / 5th Meadow,blueberrymeadows.com,http://facebook.com/pages/Blueberry-Meadows/119913568027370,https://www.twitter.com/bluemeadow5,,Mon: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;,,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Herbs; Fresh fruits; Fresh vegetables; Nursery stock;,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,1
4000664,,7/28/2014 14:19,7/28/2014 14:19,6938 Eaglesfield Rd,Gibconville,North Carolina,37,27249,-79.578009,36.140093,Blueberry Thrill Farm,www.blueberrythrillfarm.com ,https://www.facebook.com/pages/Blueberry-Thrill-Farm/553052434714755,,06/21/2014 to 08/02/2014,Wed: 7:00 AM - 12:00 PM;Sat: 7:00 AM - 12:00 PM;,,Cut flowers;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
